# stat_name_map.tsv – auto-generated by extract_stats_dat.py
# schema: 7 / 1774530945
# source: Data/Balance/Stats.datc64 in Folders/data/28/balance.datc64
# generated: 2026-03-30T21:57:17Z
# key=row_index (0-based), matches PoE2 character stat pair keys in memory
0	level
1	item_drop_slots
2	main_hand_weapon_type
3	off_hand_weapon_type
4	current_endurance_charges
5	current_frenzy_charges
6	current_power_charges
7	base_cannot_have_life_leeched_from
8	base_cannot_have_mana_leeched_from
9	virtual_monster_slain_experience_+%
10	monster_slain_experience_+%
11	monster_dropped_item_rarity_+%
12	monster_dropped_item_quantity_+%
13	local_flask_life_to_recover
14	local_flask_life_to_recover_+%
15	local_flask_mana_to_recover
16	local_flask_mana_to_recover_+%
17	local_flask_recovery_speed_+%
18	local_flask_deciseconds_to_recover
19	local_extra_max_charges
20	shield_block_%
21	block_while_dual_wielding_%
22	block_recovery_+%
23	shield_defences_+%
24	damage_+%
25	spell_damage_+%
26	physical_damage_+%
27	local_physical_damage_+%
28	global_minimum_added_physical_damage
29	global_maximum_added_physical_damage
30	attack_minimum_added_physical_damage
31	attack_maximum_added_physical_damage
32	local_minimum_added_physical_damage
33	local_maximum_added_physical_damage
34	physical_axe_damage_+%
35	physical_staff_damage_+%
36	physical_claw_damage_+%
37	physical_dagger_damage_+%
38	physical_mace_damage_+%
39	physical_bow_damage_+%
40	physical_sword_damage_+%
41	physical_wand_damage_+%
42	fire_damage_+%
43	global_minimum_added_fire_damage
44	global_maximum_added_fire_damage
45	attack_minimum_added_fire_damage
46	attack_maximum_added_fire_damage
47	local_minimum_added_fire_damage
48	local_maximum_added_fire_damage
49	cold_damage_+%
50	global_minimum_added_cold_damage
51	global_maximum_added_cold_damage
52	attack_minimum_added_cold_damage
53	attack_maximum_added_cold_damage
54	local_minimum_added_cold_damage
55	local_maximum_added_cold_damage
56	lightning_damage_+%
57	global_minimum_added_lightning_damage
58	global_maximum_added_lightning_damage
59	attack_minimum_added_lightning_damage
60	attack_maximum_added_lightning_damage
61	local_minimum_added_lightning_damage
62	local_maximum_added_lightning_damage
63	chaos_damage_+%
64	global_minimum_added_chaos_damage
65	global_maximum_added_chaos_damage
66	attack_minimum_added_chaos_damage
67	attack_maximum_added_chaos_damage
68	local_minimum_added_chaos_damage
69	local_maximum_added_chaos_damage
70	attack_speed_+%
71	local_attack_speed_+%
72	melee_attack_speed_+%
73	attack_speed_while_dual_wielding_+%
74	axe_attack_speed_+%
75	quarterstaff_attack_speed_+%
76	claw_attack_speed_+%
77	dagger_attack_speed_+%
78	mace_attack_speed_+%
79	bow_attack_speed_+%
80	sword_attack_speed_+%
81	wand_attack_speed_+%
82	shield_attack_speed_+%
83	accuracy_rating
84	accuracy_rating_+%
85	accuracy_rating_while_dual_wielding_+%
86	axe_accuracy_rating_+%
87	quarterstaff_accuracy_rating_+%
88	claw_accuracy_rating_+%
89	dagger_accuracy_rating_+%
90	mace_accuracy_rating_+%
91	bow_accuracy_rating_+%
92	sword_accuracy_rating_+%
93	wand_accuracy_rating_+%
94	poison_on_critical_strike_with_dagger
95	base_critical_strike_multiplier_+
96	critical_strike_multiplier_with_dagger_+
97	base_self_critical_strike_multiplier_-%
98	self_critical_strike_multiplier_-%_per_endurance_charge
99	base_life_gained_on_enemy_death
100	base_life_leech_from_any_attack_damage_permyriad
101	base_mana_gained_on_enemy_death
102	base_stun_threshold_reduction_+%
103	while_using_mace_stun_threshold_reduction_+%
104	global_knockback
105	knockback_with_bow
106	knockback_with_staff
107	knockback_with_wand
108	local_knockback
109	maximum_physical_damage_reduction_%
110	base_physical_damage_reduction_rating
111	physical_damage_reduction_rating_+%
112	local_physical_damage_reduction_rating_+%
113	base_evasion_rating
114	evasion_rating_+%
115	local_evasion_rating_+%
116	evasion_rating_+%_per_frenzy_charge
117	base_maximum_life
118	maximum_life_+%
119	base_life_regeneration_rate_per_minute
120	life_regeneration_rate_per_minute_%_per_endurance_charge
121	base_maximum_mana
122	maximum_mana_+%
123	mana_regeneration_rate_per_minute_%
124	mana_regeneration_rate_+%
125	base_mana_regeneration_rate_per_minute
126	mana_regeneration_rate_per_minute_%_per_power_charge
127	base_maximum_energy_shield
128	maximum_energy_shield_+%
129	local_energy_shield
130	local_energy_shield_+%
131	energy_shield_recharge_rate_per_minute_%
132	energy_shield_recharge_rate_+%
133	energy_shield_delay_-%
134	base_cannot_be_damaged
135	base_resist_all_elements_%
136	resist_all_elements_%_per_endurance_charge
137	maximum_fire_damage_resistance_%
138	base_fire_damage_resistance_%
139	maximum_cold_damage_resistance_%
140	base_cold_damage_resistance_%
141	maximum_lightning_damage_resistance_%
142	base_lightning_damage_resistance_%
143	maximum_chaos_damage_resistance_%
144	base_chaos_damage_resistance_%
145	base_item_found_quantity_+%
146	chest_item_quantity_+%
147	base_item_found_rarity_+%
148	chest_item_rarity_+%
149	item_found_quality_+%
150	item_found_relevancy_+%
151	experience_gain_+%
152	experience_loss_on_death_-%
153	minion_maximum_life_+%
154	base_spectre_maximum_life_+%
155	base_zombie_maximum_life_+%
156	base_fire_elemental_maximum_life_+%
157	base_raven_maximum_life_+%
158	base_number_of_spectres_allowed
159	base_number_of_zombies_allowed
160	totem_life_+%
161	totem_range_+%
162	buff_duration_+%
163	buff_affects_party
164	buff_party_effect_radius_+%
165	do_not_chain
166	number_of_chains
167	number_of_additional_projectiles
168	number_of_additional_arrows
169	base_projectile_speed_+%
170	base_arrow_speed_+%
171	base_movement_velocity_+%
172	base_move_speed_+%_from_sprint
173	movement_velocity_+%_per_frenzy_charge
174	max_endurance_charges
175	max_frenzy_charges
176	max_power_charges
177	add_endurance_charge_on_critical_strike
178	add_frenzy_charge_on_critical_strike
179	add_power_charge_on_critical_strike
180	add_endurance_charge_on_skill_hit_%
181	add_frenzy_charge_on_skill_hit_%
182	add_power_charge_on_skill_hit_%
183	add_endurance_charge_on_enemy_critical_strike
184	add_endurance_charge_on_status_ailment
185	base_avoid_chill_%
186	base_avoid_freeze_%
187	base_avoid_ignite_%
188	base_avoid_shock_%
189	avoid_stun_%
190	always_ignite
191	always_shock
192	always_stun
193	always_freeze
194	always_electrocute
195	chill_duration_+%
196	shock_duration_+%
197	freeze_duration_+%
198	ignite_duration_+%
199	stun_duration_+%
200	base_self_chill_duration_-%
201	base_self_shock_duration_-%
202	base_self_freeze_duration_-%
203	base_self_ignite_duration_-%
204	chance_per_second_of_fire_spreading_between_enemies_%
205	burn_damage_+%
206	active_skill_level_+
207	gem_experience_gain_+%
208	skill_area_of_effect_+%
209	base_mana_cost_-%
210	skill_repeat_count
211	skill_effect_duration_+%
212	base_cast_speed_+%
213	cast_speed_+%_per_power_charge
214	skill_cooldown_-%
215	avoid_interruption_while_casting_%
216	base_attack_repeat_count
217	base_stun_recovery_+%
218	stun_recovery_+%_per_frenzy_charge
219	prevent_monster_heal
220	prevent_monster_heal_duration_+%
221	chest_trap_defuse_%
222	enemies_chill_as_unfrozen
223	local_is_max_quality
224	local_disable_gem_experience_gain
225	local_gem_experience_gain_+%
226	local_extra_socket
227	local_level_requirement_-
228	local_attribute_requirements_+%
229	local_quantity_of_sockets_+%
230	local_connectivity_of_sockets_+%
231	local_gem_level_+
232	combined_base_block_%
233	armour
234	movement_velocity_+permyriad
235	attack_is_dual_wielding
236	object_is_dual_wielding
237	maximum_life
238	maximum_mana
239	maximum_energy_shield
240	total_life_recovery_per_minute_from_regeneration
241	total_mana_recovery_per_minute_from_regeneration
242	energy_shield_recharge_rate_per_minute
243	spell_minimum_cold_damage
244	spell_maximum_cold_damage
245	spell_minimum_fire_damage
246	spell_maximum_fire_damage
247	spell_minimum_lightning_damage
248	spell_minimum_chaos_damage
249	spell_maximum_lightning_damage
250	spell_maximum_chaos_damage
251	spell_minimum_physical_damage
252	spell_maximum_physical_damage
253	main_hand_minimum_cold_damage
254	main_hand_maximum_cold_damage
255	off_hand_minimum_cold_damage
256	off_hand_maximum_cold_damage
257	main_hand_minimum_fire_damage
258	main_hand_maximum_fire_damage
259	off_hand_minimum_fire_damage
260	off_hand_maximum_fire_damage
261	main_hand_minimum_lightning_damage
262	main_hand_maximum_lightning_damage
263	off_hand_minimum_lightning_damage
264	off_hand_maximum_lightning_damage
265	main_hand_minimum_chaos_damage
266	main_hand_maximum_chaos_damage
267	off_hand_minimum_chaos_damage
268	off_hand_maximum_chaos_damage
269	main_hand_minimum_physical_damage
270	main_hand_maximum_physical_damage
271	off_hand_minimum_physical_damage
272	off_hand_maximum_physical_damage
273	stun_recovery_+%
274	evasion_rating
275	main_hand_critical_strike_multiplier_+
276	off_hand_critical_strike_multiplier_+
277	self_critical_strike_multiplier_+%
278	main_hand_knockback
279	off_hand_knockback
280	main_hand_accuracy_rating
281	off_hand_accuracy_rating
282	main_hand_attack_speed_+%
283	off_hand_attack_speed_+%
284	cast_speed_+%_for_scaling_and_display
285	spectre_maximum_life_+%
286	zombie_maximum_life_+%
287	fire_elemental_maximum_life_+%
288	raven_maximum_life_+%
289	arrow_speed_+%
290	main_hand_stun_threshold_reduction_+%
291	off_hand_stun_threshold_reduction_+%
292	main_hand_life_leech_from_physical_attack_damage_permyriad
293	off_hand_life_leech_from_physical_attack_damage_permyriad
294	main_hand_mana_leech_from_physical_attack_damage_permyriad
295	off_hand_mana_leech_from_physical_attack_damage_permyriad
296	cold_damage_resistance_%
297	fire_damage_resistance_%
298	lightning_damage_resistance_%
299	chaos_damage_resistance_%
300	resist_all_elements_%
301	trap_duration_+%
302	trap_trigger_radius_+%
303	trap_throwing_speed_+%
304	monster_response_time_ms
305	skill_internal_monster_responsiveness_+%
306	endurance_charge_granted_per_X_monster_power_during_endurance_warcry
307	skill_range_+%
308	skill_visual_scale_+%
309	imp_variation
310	main_hand_base_weapon_attack_duration_ms
311	off_hand_base_weapon_attack_duration_ms
312	main_hand_minimum_attack_distance
313	off_hand_minimum_attack_distance
314	main_hand_base_maximum_attack_distance
315	off_hand_base_maximum_attack_distance
316	main_hand_quality
317	off_hand_quality
318	base_spell_critical_strike_multiplier_+
319	spell_critical_strike_multiplier_+
320	is_trap
321	weapon_elemental_damage_+%
322	staff_stun_duration_+%
323	two_handed_melee_physical_damage_+%
324	two_handed_melee_stun_duration_+%
325	two_handed_melee_attack_speed_+%
326	two_handed_melee_accuracy_rating_+%
327	physical_damage_while_dual_wielding_+%
328	one_handed_melee_physical_damage_+%
329	one_handed_melee_attack_speed_+%
330	one_handed_melee_accuracy_rating_+%
331	base_stun_duration_+%
332	bow_stun_duration_+%
333	base_life_gain_per_target
334	corpse_explosion_monster_life_%
335	skill_level
336	action_speed_-%
337	skill_art_variation
338	always_crit
339	chaos_damage_taken_per_minute
340	base_fire_damage_to_deal_per_minute
341	add_frenzy_charge_on_kill
342	base_fire_damage_to_deal_to_nearby_per_minute
343	base_physical_damage_taken_per_minute
344	spell_minimum_base_lightning_damage_per_removable_power_charge
345	spell_maximum_base_lightning_damage_per_removable_power_charge
346	base_skill_effect_duration
347	skill_effect_duration
348	buff_effect_duration
349	buff_effect_duration_+%_per_removable_endurance_charge
350	buff_effect_duration_+%_per_removable_endurance_charge_limited_to_5
351	local_base_evasion_rating
352	local_base_physical_damage_reduction_rating
353	base_attack_speed_+%_per_frenzy_charge
354	physical_damage_+%_per_frenzy_charge
355	is_player
356	life_per_level
357	mana_per_level
358	backstab_damage_+%
359	maximum_life_+%_final_per_additional_player
360	intermediary_maximum_life
361	local_flask_armour_+%_while_healing
362	local_flask_evasion_+%_while_healing
363	local_flask_energy_shield_+%_while_healing
364	local_flask_movement_speed_+%_while_healing
365	local_flask_stun_recovery_+%_while_healing
366	local_flask_resistances_+%_while_healing
367	local_flask_adds_knockback_while_healing
368	local_flask_removes_%_of_mana_recovery_from_life_on_use
369	local_flask_removes_%_of_life_recovery_from_mana_on_use
370	local_flask_removes_%_of_life_recovery_from_life_on_use
371	local_flask_amount_to_recover_+%_when_on_low_life
372	local_flask_recover_instantly_when_on_low_life
373	local_flask_recovery_amount_%_to_recover_instantly
374	local_flask_dispels_burning_and_ignite_immunity_during_effect
375	local_flask_dispels_freeze_and_chill
376	local_max_charges_+%
377	local_charges_added_+%
378	local_flask_amount_to_recover_+%
379	local_flask_recovers_instantly
380	local_flask_minion_heal_%
381	local_recharge_on_crit
382	local_recharge_on_take_crit
383	local_critical_strike_multiplier_+
384	local_flask_prevents_death_while_healing
385	cannot_die
386	flask_life_to_recover_+%
387	flask_mana_to_recover_+%
388	flask_recovery_speed_+%
389	knockback_distance_+%
390	weapon_fire_damage_+%
391	weapon_cold_damage_+%
392	weapon_lightning_damage_+%
393	weapon_chaos_damage_+%
394	spell_elemental_damage_+%
395	resist_all_elements_+%_while_holding_shield
396	staff_block_%
397	attack_minimum_added_lightning_damage_with_wand
398	attack_maximum_added_lightning_damage_with_wand
399	attack_minimum_added_fire_damage_with_wand
400	attack_maximum_added_fire_damage_with_wand
401	attack_minimum_added_cold_damage_with_wand
402	attack_maximum_added_cold_damage_with_wand
403	wand_elemental_damage_+%
404	chance_to_gain_endurance_charge_on_block_%
405	endurance_charge_duration_+%
406	generate_endurance_charges_for_allies_in_your_presence
407	add_frenzy_charge_on_enemy_block
408	base_frenzy_charge_duration_+%
409	generate_frenzy_charges_for_allies_in_your_presence
410	add_power_charge_on_minion_death
411	skill_area_of_effect_+%_per_power_charge
412	spell_damage_+%_per_power_charge
413	wand_damage_+%_per_power_charge
414	power_charge_duration_+%
415	generate_power_charges_for_allies_in_your_presence
416	totem_duration_+%
417	buff_effect_on_self_+%
418	add_power_charge_when_interrupted_while_casting
419	add_power_charge_when_kill_shocked_enemy
420	base_skill_area_of_effect_+%
421	casting_spell
422	avoid_interruption_%
423	add_power_charge_when_interrupted
424	attack_minimum_base_fire_damage_for_elemental_hit
425	attack_maximum_base_fire_damage_for_elemental_hit
